scenario_id,industry,erp_system,product,e2e_scenario_name,business_description,modules,data_sources,priority,test_type,auto_feasibility,integration_hint
TRV-ORA-148,Travel,Oracle Hospitality,Oracle Travel Process 148,Travel E2E #148: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-149,Travel,Oracle Hospitality,Oracle Travel Process 149,Travel E2E #149: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-150,Travel,Oracle Hospitality,Oracle Travel Process 150,Travel E2E #150: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-151,Travel,Oracle Hospitality,Oracle Travel Process 151,Travel E2E #151: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-152,Travel,Oracle Hospitality,Oracle Travel Process 152,Travel E2E #152: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-153,Travel,Oracle Hospitality,Oracle Travel Process 153,Travel E2E #153: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-154,Travel,Oracle Hospitality,Oracle Travel Process 154,Travel E2E #154: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-155,Travel,Oracle Hospitality,Oracle Travel Process 155,Travel E2E #155: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-156,Travel,Oracle Hospitality,Oracle Travel Process 156,Travel E2E #156: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-157,Travel,Oracle Hospitality,Oracle Travel Process 157,Travel E2E #157: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-158,Travel,Oracle Hospitality,Oracle Travel Process 158,Travel E2E #158: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-159,Travel,Oracle Hospitality,Oracle Travel Process 159,Travel E2E #159: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-160,Travel,Oracle Hospitality,Oracle Travel Process 160,Travel E2E #160: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-161,Travel,Oracle Hospitality,Oracle Travel Process 161,Travel E2E #161: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-162,Travel,Oracle Hospitality,Oracle Travel Process 162,Travel E2E #162: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-163,Travel,Oracle Hospitality,Oracle Travel Process 163,Travel E2E #163: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-164,Travel,Oracle Hospitality,Oracle Travel Process 164,Travel E2E #164: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-165,Travel,Oracle Hospitality,Oracle Travel Process 165,Travel E2E #165: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-166,Travel,Oracle Hospitality,Oracle Travel Process 166,Travel E2E #166: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-167,Travel,Oracle Hospitality,Oracle Travel Process 167,Travel E2E #167: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-168,Travel,Oracle Hospitality,Oracle Travel Process 168,Travel E2E #168: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-169,Travel,Oracle Hospitality,Oracle Travel Process 169,Travel E2E #169: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-170,Travel,Oracle Hospitality,Oracle Travel Process 170,Travel E2E #170: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-171,Travel,Oracle Hospitality,Oracle Travel Process 171,Travel E2E #171: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-172,Travel,Oracle Hospitality,Oracle Travel Process 172,Travel E2E #172: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-173,Travel,Oracle Hospitality,Oracle Travel Process 173,Travel E2E #173: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-174,Travel,Oracle Hospitality,Oracle Travel Process 174,Travel E2E #174: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-175,Travel,Oracle Hospitality,Oracle Travel Process 175,Travel E2E #175: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-176,Travel,Oracle Hospitality,Oracle Travel Process 176,Travel E2E #176: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-177,Travel,Oracle Hospitality,Oracle Travel Process 177,Travel E2E #177: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-178,Travel,Oracle Hospitality,Oracle Travel Process 178,Travel E2E #178: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-179,Travel,Oracle Hospitality,Oracle Travel Process 179,Travel E2E #179: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-180,Travel,Oracle Hospitality,Oracle Travel Process 180,Travel E2E #180: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-181,Travel,Oracle Hospitality,Oracle Travel Process 181,Travel E2E #181: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-182,Travel,Oracle Hospitality,Oracle Travel Process 182,Travel E2E #182: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-183,Travel,Oracle Hospitality,Oracle Travel Process 183,Travel E2E #183: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-184,Travel,Oracle Hospitality,Oracle Travel Process 184,Travel E2E #184: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-185,Travel,Oracle Hospitality,Oracle Travel Process 185,Travel E2E #185: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-186,Travel,Oracle Hospitality,Oracle Travel Process 186,Travel E2E #186: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-187,Travel,Oracle Hospitality,Oracle Travel Process 187,Travel E2E #187: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-188,Travel,Oracle Hospitality,Oracle Travel Process 188,Travel E2E #188: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-189,Travel,Oracle Hospitality,Oracle Travel Process 189,Travel E2E #189: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-190,Travel,Oracle Hospitality,Oracle Travel Process 190,Travel E2E #190: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-191,Travel,Oracle Hospitality,Oracle Travel Process 191,Travel E2E #191: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-192,Travel,Oracle Hospitality,Oracle Travel Process 192,Travel E2E #192: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-193,Travel,Oracle Hospitality,Oracle Travel Process 193,Travel E2E #193: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-194,Travel,Oracle Hospitality,Oracle Travel Process 194,Travel E2E #194: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-195,Travel,Oracle Hospitality,Oracle Travel Process 195,Travel E2E #195: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-196,Travel,Oracle Hospitality,Oracle Travel Process 196,Travel E2E #196: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-197,Travel,Oracle Hospitality,Oracle Travel Process 197,Travel E2E #197: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-198,Travel,Oracle Hospitality,Oracle Travel Process 198,Travel E2E #198: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-199,Travel,Oracle Hospitality,Oracle Travel Process 199,Travel E2E #199: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-200,Travel,Oracle Hospitality,Oracle Travel Process 200,Travel E2E #200: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-201,Travel,Oracle Hospitality,Oracle Travel Process 201,Travel E2E #201: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-202,Travel,Oracle Hospitality,Oracle Travel Process 202,Travel E2E #202: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-203,Travel,Oracle Hospitality,Oracle Travel Process 203,Travel E2E #203: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-204,Travel,Oracle Hospitality,Oracle Travel Process 204,Travel E2E #204: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-205,Travel,Oracle Hospitality,Oracle Travel Process 205,Travel E2E #205: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
TRV-ORA-206,Travel,Oracle Hospitality,Oracle Travel Process 206,Travel E2E #206: Search-to-Booking-to-Fulfillment,"Search, booking, payment, ticketing, loyalty and post-booking changes","['Booking', 'Payments', 'Loyalty', 'Fulfillment']","['Oracle', 'GDS', 'PaymentGateway']",High,E2E,High,Oracle APIs + GDS/PNR links
