Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-SA-02638,Sales,Contact,Manufacturing,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Reject Manufacturing Sales Contact,User has Sales access and Manufacturing data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Reject and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Integration
SF-SA-02639,Sales,Contact,Manufacturing,Account -> Contact -> Opp -> Close Won,Mobile,Validate Manufacturing Sales Contact,User has Sales access and Manufacturing data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Validate and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Regression
SF-SA-02640,Sales,Contact,Manufacturing,Account -> Contact -> Opp -> Close Won,Integration,Bulk Edit Manufacturing Sales Contact,User has Sales access and Manufacturing data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Bulk Edit and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Integration
SF-SA-02641,Sales,Contact,Retail,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Integration,Search Retail Sales Contact,User has Sales access and Retail data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Search and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Regression
SF-SA-02642,Sales,Contact,Retail,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Mobile,Export Retail Sales Contact,User has Sales access and Retail data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Export and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,Security
SF-SA-02643,Sales,Contact,Retail,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Clone Retail Sales Contact,User has Sales access and Retail data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Clone and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Regression
SF-SA-02644,Sales,Contact,Retail,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Validate Retail Sales Contact,User has Sales access and Retail data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Validate and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Accessibility
SF-SA-02645,Sales,Contact,Retail,Account -> Contact -> Opp -> Close Won,UI,Close Retail Sales Contact,User has Sales access and Retail data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Close and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Regression
SF-SA-02646,Sales,Contact,Retail,Account -> Contact -> Opp -> Close Won,Security,Reassign Retail Sales Contact,User has Sales access and Retail data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Reassign and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,High,Performance
SF-SA-02647,Sales,Contact,Insurance,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Functional,Reject Insurance Sales Contact,User has Sales access and Insurance data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Reject and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Security
SF-SA-02648,Sales,Contact,Insurance,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Mobile,Close Insurance Sales Contact,User has Sales access and Insurance data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Close and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Medium,Regression
SF-SA-02649,Sales,Contact,Insurance,Campaign -> Lead -> Conversion -> Opp -> Revenue,Performance,Update Insurance Sales Contact,User has Sales access and Insurance data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Update and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Integration
SF-SA-02650,Sales,Contact,Insurance,Campaign -> Lead -> Conversion -> Opp -> Revenue,Accessibility,Clone Insurance Sales Contact,User has Sales access and Insurance data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Clone and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Performance
SF-SA-02651,Sales,Contact,Insurance,Account -> Contact -> Opp -> Close Won,UI,Reject Insurance Sales Contact,User has Sales access and Insurance data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Reject and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,Accessibility
SF-SA-02652,Sales,Contact,Insurance,Account -> Contact -> Opp -> Close Won,Mobile,Update Insurance Sales Contact,User has Sales access and Insurance data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Update and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Functional
SF-SA-02653,Sales,Contact,Education,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Regression,Close Education Sales Contact,User has Sales access and Education data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Close and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,UI
SF-SA-02654,Sales,Contact,Education,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Mobile,Archive Education Sales Contact,User has Sales access and Education data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Archive and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Regression
SF-SA-02655,Sales,Contact,Education,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Delete Education Sales Contact,User has Sales access and Education data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Delete and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Functional
SF-SA-02656,Sales,Contact,Education,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Search Education Sales Contact,User has Sales access and Education data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Search and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Integration
SF-SA-02657,Sales,Contact,Education,Account -> Contact -> Opp -> Close Won,Functional,Edit Education Sales Contact,User has Sales access and Education data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Edit and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Medium,UI
SF-SA-02658,Sales,Contact,Education,Account -> Contact -> Opp -> Close Won,Regression,Reject Education Sales Contact,User has Sales access and Education data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Reject and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Functional
SF-SA-02659,Sales,Contact,Healthcare,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Regression,Clone Healthcare Sales Contact,User has Sales access and Healthcare data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Clone and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,High,UI
SF-SA-02660,Sales,Contact,Healthcare,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Accessibility,Export Healthcare Sales Contact,User has Sales access and Healthcare data is configured,"1. Navigate to Contact.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Export and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Performance
SF-SA-02661,Sales,Contact,Healthcare,Campaign -> Lead -> Conversion -> Opp -> Revenue,Integration,View Healthcare Sales Contact,User has Sales access and Healthcare data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform View and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Regression
SF-SA-02662,Sales,Contact,Healthcare,Campaign -> Lead -> Conversion -> Opp -> Revenue,Integration,Submit Healthcare Sales Contact,User has Sales access and Healthcare data is configured,"1. Navigate to Contact.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Submit and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Accessibility
SF-SA-02663,Sales,Contact,Healthcare,Account -> Contact -> Opp -> Close Won,Functional,Bulk Edit Healthcare Sales Contact,User has Sales access and Healthcare data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Bulk Edit and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Integration
SF-SA-02664,Sales,Contact,Healthcare,Account -> Contact -> Opp -> Close Won,Functional,Archive Healthcare Sales Contact,User has Sales access and Healthcare data is configured,"1. Navigate to Contact.
2. Execute: Account -> Contact -> Opp -> Close Won.
3. Perform Archive and verify results.",Account -> Contact -> Opp -> Close Won completes successfully with audit trail and validation,Low,Performance
SF-SA-02665,Sales,Campaign,Retail Banking,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,Security,Search Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Search and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Low,Functional
SF-SA-02666,Sales,Campaign,Retail Banking,Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast,UI,Create Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast.
3. Perform Create and verify results.",Lead -> Convert -> Opportunity -> Quote -> Order -> Forecast completes successfully with audit trail and validation,Medium,UI
SF-SA-02667,Sales,Campaign,Retail Banking,Campaign -> Lead -> Conversion -> Opp -> Revenue,Accessibility,Search Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Search and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,High,Functional
SF-SA-02668,Sales,Campaign,Retail Banking,Campaign -> Lead -> Conversion -> Opp -> Revenue,UI,Restore Retail Banking Sales Campaign,User has Sales access and Retail Banking data is configured,"1. Navigate to Campaign.
2. Execute: Campaign -> Lead -> Conversion -> Opp -> Revenue.
3. Perform Restore and verify results.",Campaign -> Lead -> Conversion -> Opp -> Revenue completes successfully with audit trail and validation,Medium,Mobile
