Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
WD-02664,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02665,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02666,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02667,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02668,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02669,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02670,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02671,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02672,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02673,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02674,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02675,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02676,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02677,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02678,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02679,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02680,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02681,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02682,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02683,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02684,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02685,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02686,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02687,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02688,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02689,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02690,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02691,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02692,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02693,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02694,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02695,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02696,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02697,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02698,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02699,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02700,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02701,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02702,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02703,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02704,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02705,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02706,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02707,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02708,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02709,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02710,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02711,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02712,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02713,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02714,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02715,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02716,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02717,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02718,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02719,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02720,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02721,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02722,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02723,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02724,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02725,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02726,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02727,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02728,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02729,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02730,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02731,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02732,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02733,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02734,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02735,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02736,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02737,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02738,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02739,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02740,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02741,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02742,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02743,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02744,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02745,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02746,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02747,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02748,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02749,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02750,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02751,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02752,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02753,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02754,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02755,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02756,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02757,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02758,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02759,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02760,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02761,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02762,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02763,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02764,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02765,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02766,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02767,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02768,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02769,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02770,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02771,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
