Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
WD-02862,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02863,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02864,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02865,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02866,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02867,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02868,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02869,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02870,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02871,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02872,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02873,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02874,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02875,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02876,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02877,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02878,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02879,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02880,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02881,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02882,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02883,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02884,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02885,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02886,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02887,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02888,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02889,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02890,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02891,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02892,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02893,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02894,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02895,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02896,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02897,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02898,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02899,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02900,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02901,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02902,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02903,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02904,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02905,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02906,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02907,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02908,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02909,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02910,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02911,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02912,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02913,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02914,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02915,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02916,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02917,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02918,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02919,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02920,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02921,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02922,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02923,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02924,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02925,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02926,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02927,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02928,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02929,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02930,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02931,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02932,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02933,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02934,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02935,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02936,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02937,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02938,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02939,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02940,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02941,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02942,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02943,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02944,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02945,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02946,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02947,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02948,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02949,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02950,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02951,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02952,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02953,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02954,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02955,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-02956,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
