Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-MA-02497,Marketing,Consent Management,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Validate Financial Services Marketing Consent Management,User has Marketing access and Financial Services data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Validate and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Accessibility
SF-MA-02498,Marketing,Consent Management,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Approve Financial Services Marketing Consent Management,User has Marketing access and Financial Services data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Approve and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Functional
SF-MA-02499,Marketing,Consent Management,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Sync Financial Services Marketing Consent Management,User has Marketing access and Financial Services data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Sync and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Integration
SF-MA-02500,Marketing,Consent Management,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Regression,Export Financial Services Marketing Consent Management,User has Marketing access and Financial Services data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Export and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Performance
SF-MA-02501,Marketing,Consent Management,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Functional,Restore Financial Services Marketing Consent Management,User has Marketing access and Financial Services data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Restore and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Performance
SF-MA-02502,Marketing,Consent Management,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Approve Financial Services Marketing Consent Management,User has Marketing access and Financial Services data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Approve and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Performance
SF-MA-02503,Marketing,Consent Management,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,View Manufacturing Marketing Consent Management,User has Marketing access and Manufacturing data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform View and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,UI
SF-MA-02504,Marketing,Consent Management,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Clone Manufacturing Marketing Consent Management,User has Marketing access and Manufacturing data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Clone and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Mobile
SF-MA-02505,Marketing,Consent Management,Manufacturing,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Search Manufacturing Marketing Consent Management,User has Marketing access and Manufacturing data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Search and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,UI
SF-MA-02506,Marketing,Consent Management,Manufacturing,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Update Manufacturing Marketing Consent Management,User has Marketing access and Manufacturing data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Update and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,UI
SF-MA-02507,Marketing,Consent Management,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Delete Manufacturing Marketing Consent Management,User has Marketing access and Manufacturing data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Delete and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Performance
SF-MA-02508,Marketing,Consent Management,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Archive Manufacturing Marketing Consent Management,User has Marketing access and Manufacturing data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Archive and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Mobile
SF-MA-02509,Marketing,Consent Management,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Export Education Marketing Consent Management,User has Marketing access and Education data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Export and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Performance
SF-MA-02510,Marketing,Consent Management,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Reassign Education Marketing Consent Management,User has Marketing access and Education data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reassign and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Functional
SF-MA-02511,Marketing,Consent Management,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Clone Education Marketing Consent Management,User has Marketing access and Education data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Clone and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Integration
SF-MA-02512,Marketing,Consent Management,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Regression,Close Education Marketing Consent Management,User has Marketing access and Education data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Close and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Mobile
SF-MA-02513,Marketing,Consent Management,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Functional,Reject Education Marketing Consent Management,User has Marketing access and Education data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Reject and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Functional
SF-MA-02514,Marketing,Consent Management,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,Archive Education Marketing Consent Management,User has Marketing access and Education data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Archive and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Security
SF-MA-02515,Marketing,Consent Management,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,View Nonprofit Marketing Consent Management,User has Marketing access and Nonprofit data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform View and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Functional
SF-MA-02516,Marketing,Consent Management,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Integration,Sync Nonprofit Marketing Consent Management,User has Marketing access and Nonprofit data is configured,"1. Navigate to Consent Management.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Sync and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Mobile
SF-MA-02517,Marketing,Consent Management,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Clone Nonprofit Marketing Consent Management,User has Marketing access and Nonprofit data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Clone and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Security
SF-MA-02518,Marketing,Consent Management,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Export Nonprofit Marketing Consent Management,User has Marketing access and Nonprofit data is configured,"1. Navigate to Consent Management.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Export and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Performance
SF-MA-02519,Marketing,Consent Management,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Create Nonprofit Marketing Consent Management,User has Marketing access and Nonprofit data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Create and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Integration
SF-MA-02520,Marketing,Consent Management,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Regression,Restore Nonprofit Marketing Consent Management,User has Marketing access and Nonprofit data is configured,"1. Navigate to Consent Management.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Restore and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Integration
SF-MA-02521,Marketing,Journey Builder,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Clone Retail Marketing Journey Builder,User has Marketing access and Retail data is configured,"1. Navigate to Journey Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Clone and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-02522,Marketing,Journey Builder,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Create Retail Marketing Journey Builder,User has Marketing access and Retail data is configured,"1. Navigate to Journey Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Create and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Functional
